  Psi0s, Psi_finals, np.log10(F_esc)
   0.23200,  -0.58767,   0.22289
   0.22400,  -0.60745,   0.22909
   0.21600,  -0.62751,   0.23535
   0.20800,  -0.64785,   0.24166
   0.20000,  -0.66848,   0.24802
   0.19200,  -0.68942,   0.25445
   0.18400,  -0.71068,   0.26094
   0.17600,  -0.73228,   0.26749
   0.16800,  -0.75423,   0.27411
   0.16000,  -0.77655,   0.28080
   0.15200,  -0.79927,   0.28757
   0.14400,  -0.82240,   0.29442
   0.13600,  -0.84597,   0.30136
   0.12800,  -0.87001,   0.30839
   0.12000,  -0.89455,   0.31552
   0.11200,  -0.91961,   0.32275
   0.10400,  -0.94525,   0.33010
   0.09600,  -0.97151,   0.33757
   0.08800,  -0.99843,   0.34518
   0.08000,  -1.02608,   0.35293
   0.07200,  -1.05452,   0.36085
   0.06400,  -1.08385,   0.36895
   0.05600,  -1.11417,   0.37726
   0.04800,  -1.14561,   0.38581
   0.04000,  -1.17834,   0.39463
   0.03200,  -1.21261,   0.40379
   0.02400,  -1.24874,   0.41336
   0.01600,  -1.28728,   0.42347
   0.00800,  -1.32927,   0.43438
   0.00000,  -1.37836,   0.44702
  -0.00800,  -1.43444,   0.46129
  -0.01600,  -1.48589,   0.47413
  -0.02400,  -1.53503,   0.48616
  -0.03200,  -1.58255,   0.49758
  -0.04000,  -1.62879,   0.50849
  -0.04800,  -1.67399,   0.51899
  -0.05600,  -1.71829,   0.52910
  -0.06400,  -1.76182,   0.53888
  -0.07200,  -1.80466,   0.54836
  -0.08000,  -1.84688,   0.55755
  -0.08800,  -1.88853,   0.56649
  -0.09600,  -1.92967,   0.57520
  -0.10400,  -1.97032,   0.58368
  -0.11200,  -2.01053,   0.59195
  -0.12000,  -2.05033,   0.60003
  -0.12800,  -2.08973,   0.60792
  -0.13600,  -2.12877,   0.61564
  -0.14400,  -2.16745,   0.62319
  -0.15200,  -2.20581,   0.63059
  -0.16000,  -2.24385,   0.63784
  -0.16800,  -2.28159,   0.64494
  -0.17600,  -2.31905,   0.65191
  -0.18400,  -2.35623,   0.65875
  -0.19200,  -2.39315,   0.66547
  -0.20000,  -2.42981,   0.67207
  -0.20800,  -2.46623,   0.67855
  -0.21600,  -2.50242,   0.68492
  -0.22400,  -2.53838,   0.69118
  -0.23200,  -2.57411,   0.69735
  -0.24000,  -2.60964,   0.70341
  -0.24800,  -2.64496,   0.70938
  -0.25600,  -2.68008,   0.71526
  -0.26400,  -2.71501,   0.72105
  -0.27200,  -2.74974,   0.72675
  -0.28000,  -2.78430,   0.73237
  -0.28800,  -2.81868,   0.73791
  -0.29600,  -2.85288,   0.74337
  -0.30400,  -2.88691,   0.74875
  -0.31200,  -2.92078,   0.75407
  -0.32000,  -2.95448,   0.75931
  -0.32800,  -2.98803,   0.76448
  -0.33600,  -3.02143,   0.76958
  -0.34400,  -3.05467,   0.77462
  -0.35200,  -3.08777,   0.77960
  -0.36000,  -3.12072,   0.78451
  -0.36800,  -3.15354,   0.78936
  -0.37600,  -3.18621,   0.79416
  -0.38400,  -3.21875,   0.79889
  -0.39200,  -3.25115,   0.80357
  -0.40000,  -3.28343,   0.80820
  -0.40800,  -3.31558,   0.81277
  -0.41600,  -3.34760,   0.81730
  -0.42400,  -3.37950,   0.82177
  -0.43200,  -3.41127,   0.82619
  -0.44000,  -3.44293,   0.83056
  -0.44800,  -3.47447,   0.83489
  -0.45600,  -3.50590,   0.83917
  -0.46400,  -3.53721,   0.84340
  -0.47200,  -3.56842,   0.84760
  -0.48000,  -3.59951,   0.85174
  -0.48800,  -3.63049,   0.85585
  -0.49600,  -3.66137,   0.85991
  -0.50400,  -3.69214,   0.86394
  -0.51200,  -3.72282,   0.86792
  -0.52000,  -3.75338,   0.87187
  -0.52800,  -3.78385,   0.87577
  -0.53600,  -3.81422,   0.87964
  -0.54400,  -3.84450,   0.88348
  -0.55200,  -3.87467,   0.88728
  -0.56000,  -3.90476,   0.89104
  -0.56800,  -3.93474,   0.89477
  -0.57600,  -3.96464,   0.89846
  -0.58400,  -3.99445,   0.90212
  -0.59200,  -4.02416,   0.90575
  -0.60000,  -4.05379,   0.90935
  -0.60800,  -4.08333,   0.91291
  -0.61600,  -4.11278,   0.91645
  -0.62400,  -4.14215,   0.91995
  -0.63200,  -4.17143,   0.92343
  -0.64000,  -4.20063,   0.92687
  -0.64800,  -4.22975,   0.93029
  -0.65600,  -4.25879,   0.93368
  -0.66400,  -4.28774,   0.93704
  -0.67200,  -4.31662,   0.94037
  -0.68000,  -4.34542,   0.94368
  -0.68800,  -4.37414,   0.94696
  -0.69600,  -4.40278,   0.95021
  -0.70400,  -4.43134,   0.95344
  -0.71200,  -4.45983,   0.95665
  -0.72000,  -4.48825,   0.95983
  -0.72800,  -4.51659,   0.96298
  -0.73600,  -4.54486,   0.96611
  -0.74400,  -4.57306,   0.96922
  -0.75200,  -4.60118,   0.97230
  -0.76000,  -4.62924,   0.97537
  -0.76800,  -4.65722,   0.97840
  -0.77600,  -4.68514,   0.98142
  -0.78400,  -4.71298,   0.98442
  -0.79200,  -4.74076,   0.98739
  -0.80000,  -4.76847,   0.99034
  -0.80800,  -4.79611,   0.99327
  -0.81600,  -4.82369,   0.99618
  -0.82400,  -4.85120,   0.99907
  -0.83200,  -4.87864,   1.00195
  -0.84000,  -4.90602,   1.00480
  -0.84800,  -4.93334,   1.00763
  -0.85600,  -4.96060,   1.01044
  -0.86400,  -4.98779,   1.01323
  -0.87200,  -5.01492,   1.01601
  -0.88000,  -5.04198,   1.01876
  -0.88800,  -5.06899,   1.02150
  -0.89600,  -5.09593,   1.02422
  -0.90400,  -5.12282,   1.02693
  -0.91200,  -5.14964,   1.02961
  -0.92000,  -5.17641,   1.03228
  -0.92800,  -5.20312,   1.03493
  -0.93600,  -5.22977,   1.03756
  -0.94400,  -5.25636,   1.04018
  -0.95200,  -5.28289,   1.04278
  -0.96000,  -5.30937,   1.04537
  -0.96800,  -5.33579,   1.04794
  -0.97600,  -5.36215,   1.05049
  -0.98400,  -5.38846,   1.05303
  -0.99200,  -5.41472,   1.05555
  -1.00000,  -5.44091,   1.05806
  -1.00800,  -5.46706,   1.06055
  -1.01600,  -5.49315,   1.06303
  -1.02400,  -5.51919,   1.06550
  -1.03200,  -5.54517,   1.06795
  -1.04000,  -5.57110,   1.07038
  -1.04800,  -5.59698,   1.07280
  -1.05600,  -5.62281,   1.07521
  -1.06400,  -5.64858,   1.07760
  -1.07200,  -5.67431,   1.07998
  -1.08000,  -5.69998,   1.08235
  -1.08800,  -5.72560,   1.08470
  -1.09600,  -5.75118,   1.08704
  -1.10400,  -5.77670,   1.08937
  -1.11200,  -5.80217,   1.09168
  -1.12000,  -5.82760,   1.09398
  -1.12800,  -5.85297,   1.09627
  -1.13600,  -5.87830,   1.09855
  -1.14400,  -5.90358,   1.10081
  -1.15200,  -5.92881,   1.10306
  -1.16000,  -5.95399,   1.10530
  -1.16800,  -5.97912,   1.10753
  -1.17600,  -6.00421,   1.10975
  -1.18400,  -6.02925,   1.11195
  -1.19200,  -6.05425,   1.11414
  -1.20000,  -6.07920,   1.11633
  -1.20800,  -6.10410,   1.11850
  -1.21600,  -6.12896,   1.12066
  -1.22400,  -6.15377,   1.12281
  -1.23200,  -6.17854,   1.12494
  -1.24000,  -6.20326,   1.12707
  -1.24800,  -6.22794,   1.12919
  -1.25600,  -6.25258,   1.13129
  -1.26400,  -6.27717,   1.13339
  -1.27200,  -6.30171,   1.13547
  -1.28000,  -6.32622,   1.13755
  -1.28800,  -6.35068,   1.13961
  -1.29600,  -6.37509,   1.14166
  -1.30400,  -6.39947,   1.14371
  -1.31200,  -6.42380,   1.14574
  -1.32000,  -6.44809,   1.14777
  -1.32800,  -6.47234,   1.14978
  -1.33600,  -6.49655,   1.15179
  -1.34400,  -6.52071,   1.15378
  -1.35200,  -6.54484,   1.15577
  -1.36000,  -6.56892,   1.15775
  -1.36800,  -6.59296,   1.15971
  -1.37600,  -6.61696,   1.16167
  -1.38400,  -6.64092,   1.16362
  -1.39200,  -6.66485,   1.16556
  -1.40000,  -6.68873,   1.16750
  -1.40800,  -6.71257,   1.16942
  -1.41600,  -6.73637,   1.17133
  -1.42400,  -6.76013,   1.17324
  -1.43200,  -6.78386,   1.17514
  -1.44000,  -6.80754,   1.17703
  -1.44800,  -6.83119,   1.17891
  -1.45600,  -6.85480,   1.18078
  -1.46400,  -6.87837,   1.18264
  -1.47200,  -6.90190,   1.18450
  -1.48000,  -6.92539,   1.18635
  -1.48800,  -6.94885,   1.18819
  -1.49600,  -6.97227,   1.19002
  -1.50400,  -6.99565,   1.19184
  -1.51200,  -7.01899,   1.19366
  -1.52000,  -7.04230,   1.19546
  -1.52800,  -7.06557,   1.19727
  -1.53600,  -7.08881,   1.19906
  -1.54400,  -7.11201,   1.20084
  -1.55200,  -7.13517,   1.20262
  -1.56000,  -7.15829,   1.20439
  -1.56800,  -7.18138,   1.20616
  -1.57600,  -7.20444,   1.20791
  -1.58400,  -7.22746,   1.20966
  -1.59200,  -7.25044,   1.21140
  -1.60000,  -7.27339,   1.21313
  -1.60800,  -7.29630,   1.21486
  -1.61600,  -7.31918,   1.21658
  -1.62400,  -7.34202,   1.21830
  -1.63200,  -7.36483,   1.22000
  -1.64000,  -7.38761,   1.22170
  -1.64800,  -7.41035,   1.22339
  -1.65600,  -7.43305,   1.22508
  -1.66400,  -7.45573,   1.22676
  -1.67200,  -7.47836,   1.22843
  -1.68000,  -7.50097,   1.23010
  -1.68800,  -7.52354,   1.23176
  -1.69600,  -7.54608,   1.23341
  -1.70400,  -7.56859,   1.23506
  -1.71200,  -7.59106,   1.23670
  -1.72000,  -7.61350,   1.23833
  -1.72800,  -7.63590,   1.23996
  -1.73600,  -7.65828,   1.24158
  -1.74400,  -7.68062,   1.24320
  -1.75200,  -7.70293,   1.24481
  -1.76000,  -7.72521,   1.24641
  -1.76800,  -7.74745,   1.24801
  -1.77600,  -7.76967,   1.24960
  -1.78400,  -7.79185,   1.25118
  -1.79200,  -7.81400,   1.25276
  -1.80000,  -7.83612,   1.25434
  -1.80800,  -7.85820,   1.25590
  -1.81600,  -7.88026,   1.25747
  -1.82400,  -7.90229,   1.25902
  -1.83200,  -7.92428,   1.26057
  -1.84000,  -7.94624,   1.26212
  -1.84800,  -7.96817,   1.26366
  -1.85600,  -7.99008,   1.26519
  -1.86400,  -8.01195,   1.26672
  -1.87200,  -8.03379,   1.26824
  -1.88000,  -8.05560,   1.26976
  -1.88800,  -8.07738,   1.27127
  -1.89600,  -8.09913,   1.27278
  -1.90400,  -8.12085,   1.27428
  -1.91200,  -8.14254,   1.27578
  -1.92000,  -8.16421,   1.27727
  -1.92800,  -8.18584,   1.27875
  -1.93600,  -8.20744,   1.28023
  -1.94400,  -8.22901,   1.28171
  -1.95200,  -8.25056,   1.28318
  -1.96000,  -8.27207,   1.28465
  -1.96800,  -8.29356,   1.28611
  -1.97600,  -8.31502,   1.28756
  -1.98400,  -8.33645,   1.28901
  -1.99200,  -8.35785,   1.29046
  -2.00000,  -8.37922,   1.29190
  -2.00800,  -8.40056,   1.29333
  -2.01600,  -8.42188,   1.29476
  -2.02400,  -8.44316,   1.29619
  -2.03200,  -8.46442,   1.29761
  -2.04000,  -8.48565,   1.29903
  -2.04800,  -8.50685,   1.30044
  -2.05600,  -8.52803,   1.30185
  -2.06400,  -8.54918,   1.30325
  -2.07200,  -8.57030,   1.30465
  -2.08000,  -8.59139,   1.30604
  -2.08800,  -8.61245,   1.30743
  -2.09600,  -8.63349,   1.30882
  -2.10400,  -8.65450,   1.31020
  -2.11200,  -8.67548,   1.31157
  -2.12000,  -8.69644,   1.31294
  -2.12800,  -8.71737,   1.31431
  -2.13600,  -8.73827,   1.31567
  -2.14400,  -8.75915,   1.31703
  -2.15200,  -8.78000,   1.31838
  -2.16000,  -8.80082,   1.31973
  -2.16800,  -8.82162,   1.32108
  -2.17600,  -8.84239,   1.32242
  -2.18400,  -8.86313,   1.32375
  -2.19200,  -8.88385,   1.32509
  -2.20000,  -8.90454,   1.32642
  -2.20800,  -8.92521,   1.32774
  -2.21600,  -8.94585,   1.32906
  -2.22400,  -8.96646,   1.33038
  -2.23200,  -8.98705,   1.33169
  -2.24000,  -9.00761,   1.33300
  -2.24800,  -9.02815,   1.33430
  -2.25600,  -9.04866,   1.33560
  -2.26400,  -9.06915,   1.33690
  -2.27200,  -9.08961,   1.33819
  -2.28000,  -9.11004,   1.33948
  -2.28800,  -9.13045,   1.34076
  -2.29600,  -9.15084,   1.34204
  -2.30400,  -9.17120,   1.34332
  -2.31200,  -9.19154,   1.34459
  -2.32000,  -9.21185,   1.34586
  -2.32800,  -9.23214,   1.34713
  -2.33600,  -9.25240,   1.34839
  -2.34400,  -9.27263,   1.34965
  -2.35200,  -9.29285,   1.35090
  -2.36000,  -9.31304,   1.35215
  -2.36800,  -9.33320,   1.35340
  -2.37600,  -9.35334,   1.35464
  -2.38400,  -9.37346,   1.35588
  -2.39200,  -9.39355,   1.35712
  -2.40000,  -9.41361,   1.35835
  -2.40800,  -9.43366,   1.35958
  -2.41600,  -9.45368,   1.36081
  -2.42400,  -9.47367,   1.36203
  -2.43200,  -9.49365,   1.36325
  -2.44000,  -9.51360,   1.36446
  -2.44800,  -9.53352,   1.36567
  -2.45600,  -9.55342,   1.36688
  -2.46400,  -9.57330,   1.36809
  -2.47200,  -9.59316,   1.36929
  -2.48000,  -9.61299,   1.37049
  -2.48800,  -9.63280,   1.37168
  -2.49600,  -9.65258,   1.37287
  -2.50400,  -9.67234,   1.37406
  -2.51200,  -9.69208,   1.37525
  -2.52000,  -9.71180,   1.37643
  -2.52800,  -9.73149,   1.37761
  -2.53600,  -9.75116,   1.37878
  -2.54400,  -9.77081,   1.37995
  -2.55200,  -9.79044,   1.38112
  -2.56000,  -9.81004,   1.38229
  -2.56800,  -9.82962,   1.38345
  -2.57600,  -9.84918,   1.38461
  -2.58400,  -9.86871,   1.38577
  -2.59200,  -9.88823,   1.38692
  -2.60000,  -9.90772,   1.38807
  -2.60800,  -9.92718,   1.38921
  -2.61600,  -9.94663,   1.39036
  -2.62400,  -9.96606,   1.39150
  -2.63200,  -9.98546,   1.39264
  -2.64000, -10.00484,   1.39377
  -2.64800, -10.02420,   1.39490
  -2.65600, -10.04353,   1.39603
  -2.66400, -10.06285,   1.39716
  -2.67200, -10.08214,   1.39828
  -2.68000, -10.10141,   1.39940
  -2.68800, -10.12066,   1.40052
  -2.69600, -10.13989,   1.40163
  -2.70400, -10.15910,   1.40274
  -2.71200, -10.17829,   1.40385
  -2.72000, -10.19745,   1.40496
  -2.72800, -10.21659,   1.40606
  -2.73600, -10.23572,   1.40716
  -2.74400, -10.25482,   1.40826
  -2.75200, -10.27390,   1.40935
  -2.76000, -10.29295,   1.41044
  -2.76800, -10.31199,   1.41153
  -2.77600, -10.33101,   1.41261
  -2.78400, -10.35000,   1.41370
  -2.79200, -10.36898,   1.41478
  -2.80000, -10.38793,   1.41586
  -2.80800, -10.40687,   1.41693
  -2.81600, -10.42578,   1.41800
  -2.82400, -10.44467,   1.41907
  -2.83200, -10.46355,   1.42014
  -2.84000, -10.48240,   1.42120
  -2.84800, -10.50123,   1.42227
  -2.85600, -10.52004,   1.42332
  -2.86400, -10.53883,   1.42438
  -2.87200, -10.55760,   1.42543
  -2.88000, -10.57635,   1.42649
  -2.88800, -10.59508,   1.42753
  -2.89600, -10.61379,   1.42858
  -2.90400, -10.63248,   1.42962
  -2.91200, -10.65115,   1.43066
  -2.92000, -10.66980,   1.43170
  -2.92800, -10.68843,   1.43274
  -2.93600, -10.70704,   1.43377
  -2.94400, -10.72563,   1.43480
  -2.95200, -10.74420,   1.43583
  -2.96000, -10.76275,   1.43686
  -2.96800, -10.78128,   1.43788
  -2.97600, -10.79979,   1.43890
  -2.98400, -10.81828,   1.43992
  -2.99200, -10.83675,   1.44094
  -3.00000, -10.85521,   1.44195
  -3.00800, -10.87364,   1.44296
  -3.01600, -10.89205,   1.44397
  -3.02400, -10.91045,   1.44498
  -3.03200, -10.92882,   1.44598
  -3.04000, -10.94718,   1.44699
  -3.04800, -10.96552,   1.44799
  -3.05600, -10.98384,   1.44898
  -3.06400, -11.00214,   1.44998
  -3.07200, -11.02042,   1.45097
  -3.08000, -11.03868,   1.45196
  -3.08800, -11.05692,   1.45295
  -3.09600, -11.07514,   1.45394
  -3.10400, -11.09335,   1.45492
  -3.11200, -11.11153,   1.45590
  -3.12000, -11.12970,   1.45688
  -3.12800, -11.14785,   1.45786
  -3.13600, -11.16598,   1.45883
  -3.14400, -11.18409,   1.45981
  -3.15200, -11.20218,   1.46078
  -3.16000, -11.22026,   1.46174
  -3.16800, -11.23831,   1.46271
  -3.17600, -11.25635,   1.46367
  -3.18400, -11.27437,   1.46464
  -3.19200, -11.29237,   1.46559
  -3.20000, -11.31035,   1.46655
  -3.20800, -11.32831,   1.46751
  -3.21600, -11.34626,   1.46846
  -3.22400, -11.36419,   1.46941
  -3.23200, -11.38210,   1.47036
  -3.24000, -11.39999,   1.47131
  -3.24800, -11.41786,   1.47225
  -3.25600, -11.43572,   1.47320
  -3.26400, -11.45355,   1.47414
  -3.27200, -11.47137,   1.47507
  -3.28000, -11.48917,   1.47601
  -3.28800, -11.50696,   1.47695
  -3.29600, -11.52472,   1.47788
  -3.30400, -11.54247,   1.47881
  -3.31200, -11.56020,   1.47974
  -3.32000, -11.57792,   1.48066
  -3.32800, -11.59561,   1.48159
  -3.33600, -11.61329,   1.48251
  -3.34400, -11.63095,   1.48343
  -3.35200, -11.64859,   1.48435
  -3.36000, -11.66622,   1.48527
  -3.36800, -11.68382,   1.48618
  -3.37600, -11.70141,   1.48709
  -3.38400, -11.71899,   1.48800
  -3.39200, -11.73654,   1.48891
  -3.40000, -11.75408,   1.48982
  -3.40800, -11.77160,   1.49072
  -3.41600, -11.78911,   1.49163
  -3.42400, -11.80659,   1.49253
  -3.43200, -11.82406,   1.49343
  -3.44000, -11.84152,   1.49433
  -3.44800, -11.85895,   1.49522
  -3.45600, -11.87637,   1.49612
  -3.46400, -11.89377,   1.49701
  -3.47200, -11.91116,   1.49790
  -3.48000, -11.92852,   1.49879
  -3.48800, -11.94588,   1.49967
  -3.49600, -11.96321,   1.50056
  -3.50400, -11.98053,   1.50144
  -3.51200, -11.99783,   1.50232
  -3.52000, -12.01511,   1.50320
  -3.52800, -12.03238,   1.50408
  -3.53600, -12.04963,   1.50495
  -3.54400, -12.06686,   1.50583
  -3.55200, -12.08408,   1.50670
  -3.56000, -12.10128,   1.50757
  -3.56800, -12.11847,   1.50844
  -3.57600, -12.13563,   1.50930
  -3.58400, -12.15279,   1.51017
  -3.59200, -12.16992,   1.51103
  -3.60000, -12.18704,   1.51189
  -3.60800, -12.20414,   1.51275
  -3.61600, -12.22123,   1.51361
  -3.62400, -12.23830,   1.51447
  -3.63200, -12.25535,   1.51532
  -3.64000, -12.27239,   1.51617
  -3.64800, -12.28941,   1.51703
  -3.65600, -12.30642,   1.51788
  -3.66400, -12.32340,   1.51872
  -3.67200, -12.34038,   1.51957
  -3.68000, -12.35733,   1.52041
  -3.68800, -12.37428,   1.52126
  -3.69600, -12.39120,   1.52210
  -3.70400, -12.40811,   1.52294
  -3.71200, -12.42500,   1.52378
  -3.72000, -12.44188,   1.52461
  -3.72800, -12.45874,   1.52545
  -3.73600, -12.47559,   1.52628
  -3.74400, -12.49242,   1.52711
  -3.75200, -12.50923,   1.52794
  -3.76000, -12.52603,   1.52877
  -3.76800, -12.54281,   1.52960
  -3.77600, -12.55958,   1.53042
  -3.78400, -12.57633,   1.53125
  -3.79200, -12.59307,   1.53207
  -3.80000, -12.60979,   1.53289
  -3.80800, -12.62649,   1.53371
  -3.81600, -12.64318,   1.53452
  -3.82400, -12.65986,   1.53534
  -3.83200, -12.67652,   1.53615
  -3.84000, -12.69316,   1.53697
  -3.84800, -12.70979,   1.53778
  -3.85600, -12.72640,   1.53859
  -3.86400, -12.74300,   1.53940
  -3.87200, -12.75958,   1.54020
  -3.88000, -12.77615,   1.54101
  -3.88800, -12.79270,   1.54181
  -3.89600, -12.80923,   1.54261
  -3.90400, -12.82576,   1.54341
  -3.91200, -12.84226,   1.54421
  -3.92000, -12.85875,   1.54501
  -3.92800, -12.87523,   1.54581
  -3.93600, -12.89169,   1.54660
  -3.94400, -12.90814,   1.54739
  -3.95200, -12.92457,   1.54819
  -3.96000, -12.94098,   1.54898
  -3.96800, -12.95739,   1.54977
  -3.97600, -12.97377,   1.55055
  -3.98400, -12.99014,   1.55134
  -3.99200, -13.00650,   1.55212
  -4.00000, -13.02284,   1.55291
  -4.00800, -13.03917,   1.55369
  -4.01600, -13.05548,   1.55447
  -4.02400, -13.07178,   1.55525
  -4.03200, -13.08806,   1.55603
  -4.04000, -13.10433,   1.55680
  -4.04800, -13.12058,   1.55758
  -4.05600, -13.13682,   1.55835
  -4.06400, -13.15305,   1.55912
  -4.07200, -13.16926,   1.55989
  -4.08000, -13.18545,   1.56066
  -4.08800, -13.20163,   1.56143
  -4.09600, -13.21780,   1.56219
  -4.10400, -13.23395,   1.56296
  -4.11200, -13.25009,   1.56372
  -4.12000, -13.26621,   1.56449
  -4.12800, -13.28232,   1.56525
  -4.13600, -13.29841,   1.56601
  -4.14400, -13.31450,   1.56677
  -4.15200, -13.33056,   1.56752
  -4.16000, -13.34661,   1.56828
  -4.16800, -13.36265,   1.56903
  -4.17600, -13.37867,   1.56979
  -4.18400, -13.39468,   1.57054
  -4.19200, -13.41068,   1.57129
  -4.20000, -13.42666,   1.57204
  -4.20800, -13.44262,   1.57278
  -4.21600, -13.45858,   1.57353
  -4.22400, -13.47451,   1.57428
  -4.23200, -13.49044,   1.57502
  -4.24000, -13.50635,   1.57576
  -4.24800, -13.52225,   1.57650
  -4.25600, -13.53813,   1.57724
  -4.26400, -13.55400,   1.57798
  -4.27200, -13.56985,   1.57872
  -4.28000, -13.58569,   1.57946
  -4.28800, -13.60152,   1.58019
  -4.29600, -13.61733,   1.58093
  -4.30400, -13.63313,   1.58166
  -4.31200, -13.64892,   1.58239
  -4.32000, -13.66469,   1.58312
  -4.32800, -13.68045,   1.58385
  -4.33600, -13.69619,   1.58458
  -4.34400, -13.71192,   1.58530
  -4.35200, -13.72764,   1.58603
  -4.36000, -13.74334,   1.58675
  -4.36800, -13.75903,   1.58747
  -4.37600, -13.77471,   1.58820
  -4.38400, -13.79037,   1.58892
  -4.39200, -13.80602,   1.58963
  -4.40000, -13.82166,   1.59035
  -4.40800, -13.83728,   1.59107
  -4.41600, -13.85289,   1.59178
  -4.42400, -13.86848,   1.59250
  -4.43200, -13.88406,   1.59321
  -4.44000, -13.89963,   1.59392
  -4.44800, -13.91519,   1.59464
  -4.45600, -13.93073,   1.59534
  -4.46400, -13.94626,   1.59605
  -4.47200, -13.96177,   1.59676
  -4.48000, -13.97727,   1.59747
  -4.48800, -13.99276,   1.59817
  -4.49600, -14.00823,   1.59888
  -4.50400, -14.02370,   1.59958
  -4.51200, -14.03915,   1.60028
  -4.52000, -14.05458,   1.60098
  -4.52800, -14.07000,   1.60168
  -4.53600, -14.08541,   1.60238
  -4.54400, -14.10081,   1.60307
  -4.55200, -14.11619,   1.60377
  -4.56000, -14.13156,   1.60447
  -4.56800, -14.14692,   1.60516
  -4.57600, -14.16226,   1.60585
  -4.58400, -14.17759,   1.60654
  -4.59200, -14.19291,   1.60723
  -4.60000, -14.20822,   1.60792
  -4.60800, -14.22351,   1.60861
  -4.61600, -14.23879,   1.60930
  -4.62400, -14.25405,   1.60998
  -4.63200, -14.26931,   1.61067
  -4.64000, -14.28455,   1.61135
  -4.64800, -14.29977,   1.61203
  -4.65600, -14.31499,   1.61272
  -4.66400, -14.33019,   1.61340
  -4.67200, -14.34538,   1.61408
  -4.68000, -14.36056,   1.61475
  -4.68800, -14.37572,   1.61543
  -4.69600, -14.39087,   1.61611
  -4.70400, -14.40601,   1.61678
  -4.71200, -14.42114,   1.61746
  -4.72000, -14.43625,   1.61813
  -4.72800, -14.45135,   1.61880
  -4.73600, -14.46644,   1.61947
  -4.74400, -14.48151,   1.62014
  -4.75200, -14.49657,   1.62081
  -4.76000, -14.51162,   1.62148
  -4.76800, -14.52666,   1.62215
  -4.77600, -14.54169,   1.62281
  -4.78400, -14.55670,   1.62348
  -4.79200, -14.57170,   1.62414
  -4.80000, -14.58669,   1.62480
  -4.80800, -14.60166,   1.62547
  -4.81600, -14.61663,   1.62613
  -4.82400, -14.63158,   1.62679
  -4.83200, -14.64652,   1.62745
  -4.84000, -14.66144,   1.62810
  -4.84800, -14.67635,   1.62876
  -4.85600, -14.69126,   1.62942
  -4.86400, -14.70614,   1.63007
  -4.87200, -14.72102,   1.63072
  -4.88000, -14.73589,   1.63138
  -4.88800, -14.75074,   1.63203
  -4.89600, -14.76558,   1.63268
  -4.90400, -14.78041,   1.63333
  -4.91200, -14.79522,   1.63398
  -4.92000, -14.81003,   1.63463
  -4.92800, -14.82482,   1.63527
  -4.93600, -14.83960,   1.63592
  -4.94400, -14.85436,   1.63656
  -4.95200, -14.86912,   1.63721
  -4.96000, -14.88386,   1.63785
  -4.96800, -14.89859,   1.63849
  -4.97600, -14.91331,   1.63913
  -4.98400, -14.92802,   1.63977
  -4.99200, -14.94271,   1.64041
  -5.00000, -14.95740,   1.64105
  -5.00800, -14.97207,   1.64169
  -5.01600, -14.98673,   1.64232
  -5.02400, -15.00137,   1.64296
  -5.03200, -15.01601,   1.64359
  -5.04000, -15.03063,   1.64423
  -5.04800, -15.04524,   1.64486
  -5.05600, -15.05984,   1.64549
  -5.06400, -15.07443,   1.64612
  -5.07200, -15.08901,   1.64675
  -5.08000, -15.10357,   1.64738
  -5.08800, -15.11812,   1.64801
  -5.09600, -15.13266,   1.64864
  -5.10400, -15.14719,   1.64926
  -5.11200, -15.16171,   1.64989
  -5.12000, -15.17621,   1.65051
  -5.12800, -15.19071,   1.65114
  -5.13600, -15.20519,   1.65176
  -5.14400, -15.21966,   1.65238
  -5.15200, -15.23412,   1.65300
  -5.16000, -15.24857,   1.65362
  -5.16800, -15.26300,   1.65424
  -5.17600, -15.27743,   1.65486
  -5.18400, -15.29184,   1.65548
  -5.19200, -15.30624,   1.65609
  -5.20000, -15.32063,   1.65671
  -5.20800, -15.33501,   1.65732
  -5.21600, -15.34938,   1.65794
  -5.22400, -15.36373,   1.65855
  -5.23200, -15.37807,   1.65916
  -5.24000, -15.39241,   1.65977
  -5.24800, -15.40673,   1.66038
  -5.25600, -15.42104,   1.66099
  -5.26400, -15.43533,   1.66160
  -5.27200, -15.44962,   1.66221
  -5.28000, -15.46390,   1.66281
  -5.28800, -15.47816,   1.66342
  -5.29600, -15.49241,   1.66403
  -5.30400, -15.50665,   1.66463
  -5.31200, -15.52088,   1.66523
  -5.32000, -15.53510,   1.66584
  -5.32800, -15.54931,   1.66644
  -5.33600, -15.56351,   1.66704
  -5.34400, -15.57769,   1.66764
  -5.35200, -15.59186,   1.66824
  -5.36000, -15.60603,   1.66884
  -5.36800, -15.62018,   1.66943
  -5.37600, -15.63432,   1.67003
  -5.38400, -15.64845,   1.67063
  -5.39200, -15.66256,   1.67122
  -5.40000, -15.67667,   1.67182
  -5.40800, -15.69077,   1.67241
  -5.41600, -15.70485,   1.67300
  -5.42400, -15.71893,   1.67359
  -5.43200, -15.73299,   1.67419
  -5.44000, -15.74704,   1.67478
  -5.44800, -15.76108,   1.67536
  -5.45600, -15.77511,   1.67595
  -5.46400, -15.78913,   1.67654
  -5.47200, -15.80313,   1.67713
  -5.48000, -15.81713,   1.67771
  -5.48800, -15.83112,   1.67830
  -5.49600, -15.84509,   1.67888
  -5.50400, -15.85905,   1.67947
